date,real_estate
2005-08-02,27.167003631591797
2005-08-03,27.102636337280273
2005-08-04,26.643417358398438
2005-08-05,25.720687866210938
2005-08-06,25.720687866210938
2005-08-07,25.720687866210938
2005-08-08,24.79364013671875
2005-08-09,24.90952491760254
2005-08-10,25.149877548217773
2005-08-11,25.4846248626709
2005-08-12,25.463167190551758
2005-08-13,25.463167190551758
2005-08-14,25.463167190551758
2005-08-15,25.70350456237793
2005-08-16,25.853729248046875
2005-08-17,25.6477108001709
2005-08-18,25.476045608520508
2005-08-19,25.385923385620117
2005-08-20,25.385923385620117
2005-08-21,25.385923385620117
2005-08-22,25.463167190551758
2005-08-23,25.570457458496094
2005-08-24,25.66058921813965
2005-08-25,25.690645217895508
2005-08-26,25.373043060302734
2005-08-27,25.373043060302734
2005-08-28,25.373043060302734
2005-08-29,25.377330780029297
2005-08-30,25.454591751098633
2005-08-31,25.89664649963379
2005-09-01,26.128393173217773
2005-09-02,26.059722900390625
2005-09-03,26.059722900390625
2005-09-04,26.059722900390625
2005-09-05,26.059722900390625
2005-09-06,26.617660522460938
2005-09-07,26.56186294555664
2005-09-08,26.39019775390625
2005-09-09,26.52324676513672
2005-09-10,26.52324676513672
2005-09-11,26.52324676513672
2005-09-12,26.441694259643555
2005-09-13,26.239988327026367
2005-09-14,26.218530654907227
2005-09-15,26.23138999938965
2005-09-16,26.28720474243164
2005-09-17,26.28720474243164
2005-09-18,26.28720474243164
2005-09-19,26.0811824798584
2005-09-20,25.87947654724121
2005-09-21,25.30866241455078
2005-09-22,25.446006774902344
2005-09-23,25.46746826171875
2005-09-24,25.46746826171875
2005-09-25,25.46746826171875
2005-09-26,25.669757843017578
2005-09-27,25.604637145996094
2005-09-28,25.357196807861328
2005-09-29,25.83038330078125
2005-09-30,26.242801666259766
2005-10-01,26.242801666259766
2005-10-02,26.242801666259766
2005-10-03,26.16466522216797
2005-10-04,25.721853256225586
2005-10-05,25.322465896606445
2005-10-06,25.287744522094727
2005-10-07,25.027265548706055
2005-10-08,25.027265548706055
2005-10-09,25.027265548706055
2005-10-10,24.706008911132812
2005-10-11,24.59746551513672
2005-10-12,24.15467643737793
2005-10-13,24.159011840820312
2005-10-14,24.719032287597656
2005-10-15,24.719032287597656
2005-10-16,24.719032287597656
2005-10-17,24.862308502197266
2005-10-18,24.623523712158203
2005-10-19,24.901363372802734
2005-10-20,24.506303787231445
2005-10-21,24.740747451782227
2005-10-22,24.740747451782227
2005-10-23,24.740747451782227
2005-10-24,25.24432373046875
2005-10-25,25.14012908935547
2005-10-26,24.88399314880371
2005-10-27,24.614835739135742
2005-10-28,25.357196807861328
2005-10-29,25.357196807861328
2005-10-30,25.357196807861328
2005-10-31,25.4874324798584
2005-11-01,24.923065185546875
2005-11-02,25.153156280517578
2005-11-03,25.0793514251709
2005-11-04,24.936092376708984
2005-11-05,24.936092376708984
2005-11-06,24.936092376708984
2005-11-07,25.053308486938477
2005-11-08,24.98384666442871
2005-11-09,25.266029357910156
2005-11-10,25.865108489990234
2005-11-11,25.969310760498047
2005-11-12,25.969310760498047
2005-11-13,25.969310760498047
2005-11-14,25.94759178161621
2005-11-15,25.9345760345459
2005-11-16,25.78697967529297
2005-11-17,26.212421417236328
2005-11-18,26.30792999267578
2005-11-19,26.30792999267578
2005-11-20,26.30792999267578
2005-11-21,26.438156127929688
2005-11-22,26.776777267456055
2005-11-23,26.893999099731445
2005-11-24,26.893999099731445
2005-11-25,26.985153198242188
2005-11-26,26.985153198242188
2005-11-27,26.985153198242188
2005-11-28,26.689964294433594
2005-11-29,26.707321166992188
2005-11-30,26.54670524597168
2005-12-01,26.933073043823242
2005-12-02,26.798484802246094
2005-12-03,26.798484802246094
2005-12-04,26.798484802246094
2005-12-05,26.698640823364258
2005-12-06,26.61181640625
2005-12-07,26.47289276123047
2005-12-08,26.67258644104004
2005-12-09,26.74203872680664
2005-12-10,26.74203872680664
2005-12-11,26.74203872680664
2005-12-12,26.759422302246094
2005-12-13,26.88965606689453
2005-12-14,26.941749572753906
2005-12-15,26.737712860107422
2005-12-16,26.833215713500977
2005-12-17,26.833215713500977
2005-12-18,26.833215713500977
2005-12-19,26.4815731048584
2005-12-20,26.516311645507812
2005-12-21,26.676937103271484
2005-12-22,26.828874588012695
2005-12-23,26.920040130615234
2005-12-24,26.920040130615234
2005-12-25,26.920040130615234
2005-12-26,26.920040130615234
2005-12-27,26.7983341217041
2005-12-28,26.767122268676758
2005-12-29,26.62893295288086
2005-12-30,26.553138732910156
2005-12-31,26.553138732910156
2006-01-01,26.553138732910156
2006-01-02,26.553138732910156
2006-01-03,27.08810806274414
2006-01-04,27.28873634338379
2006-01-05,27.498266220092773
2006-01-06,27.756853103637695
2006-01-07,27.756853103637695
2006-01-08,27.756853103637695
2006-01-09,27.99313735961914
2006-01-10,28.162546157836914
2006-01-11,28.207128524780273
2006-01-12,28.126882553100586
2006-01-13,27.779132843017578
2006-01-14,27.779132843017578
2006-01-15,27.779132843017578
2006-01-16,27.779132843017578
2006-01-17,27.667694091796875
2006-01-18,27.663225173950195
2006-01-19,28.010967254638672
2006-01-20,27.7390193939209
2006-01-21,27.7390193939209
2006-01-22,27.7390193939209
2006-01-23,27.863859176635742
2006-01-24,28.073383331298828
2006-01-25,28.091209411621094
2006-01-26,28.184843063354492
2006-01-27,28.50136375427246
2006-01-28,28.50136375427246
2006-01-29,28.50136375427246
2006-01-30,28.479076385498047
2006-01-31,28.554872512817383
2006-02-01,28.688621520996094
2006-02-02,28.488008499145508
2006-02-03,28.238346099853516
2006-02-04,28.238346099853516
2006-02-05,28.238346099853516
2006-02-06,28.345340728759766
2006-02-07,28.1224365234375
2006-02-08,27.99759292602539
2006-02-09,28.13133430480957
2006-02-10,28.1580810546875
2006-02-11,28.1580810546875
2006-02-12,28.1580810546875
2006-02-13,28.198217391967773
2006-02-14,28.35424041748047
2006-02-15,28.603904724121094
2006-02-16,28.795608520507812
2006-02-17,29.10322380065918
2006-02-18,29.10322380065918
2006-02-19,29.10322380065918
2006-02-20,29.10322380065918
2006-02-21,29.067569732666016
2006-02-22,29.39301300048828
2006-02-23,29.343978881835938
2006-02-24,29.18793487548828
2006-02-25,29.18793487548828
2006-02-26,29.18793487548828
2006-02-27,29.19239616394043
2006-02-28,29.08539390563965
2006-03-01,29.254812240600586
2006-03-02,29.219141006469727
2006-03-03,29.05864715576172
2006-03-04,29.05864715576172
2006-03-05,29.05864715576172
2006-03-06,29.584718704223633
2006-03-07,29.228057861328125
2006-03-08,29.37964630126953
2006-03-09,29.62038803100586
2006-03-10,29.887876510620117
2006-03-11,29.887876510620117
2006-03-12,29.887876510620117
2006-03-13,29.691713333129883
2006-03-14,29.905729293823242
2006-03-15,30.471906661987305
2006-03-16,30.788429260253906
2006-03-17,31.064842224121094
2006-03-18,31.064842224121094
2006-03-19,31.064842224121094
2006-03-20,30.5419864654541
2006-03-21,30.187726974487305
2006-03-22,30.254987716674805
2006-03-23,30.335704803466797
2006-03-24,30.290870666503906
2006-03-25,30.290870666503906
2006-03-26,30.290870666503906
2006-03-27,29.94109535217285
2006-03-28,30.272932052612305
2006-03-29,30.837923049926758
2006-03-30,30.394012451171875
2006-03-31,30.456775665283203
2006-04-01,30.456775665283203
2006-04-02,30.456775665283203
2006-04-03,29.932138442993164
2006-04-04,29.725862503051758
2006-04-05,29.887296676635742
2006-04-06,29.766223907470703
2006-04-07,29.317790985107422
2006-04-08,29.317790985107422
2006-04-09,29.317790985107422
2006-04-10,29.039779663085938
2006-04-11,28.96802520751953
2006-04-12,28.96802520751953
2006-04-13,28.58686637878418
2006-04-14,28.58686637878418
2006-04-15,28.58686637878418
2006-04-16,28.58686637878418
2006-04-17,28.506145477294922
2006-04-18,29.201202392578125
2006-04-19,29.559932708740234
2006-04-20,29.59132194519043
2006-04-21,29.595813751220703
2006-04-22,29.595813751220703
2006-04-23,29.595813751220703
2006-04-24,29.443361282348633
2006-04-25,29.219141006469727
2006-04-26,29.129459381103516
2006-04-27,29.313312530517578
2006-04-28,29.420936584472656
2006-04-29,29.420936584472656
2006-04-30,29.420936584472656
2006-05-01,29.066675186157227
2006-05-02,28.770727157592773
2006-05-03,28.82452392578125
2006-05-04,29.232595443725586
2006-05-05,29.60926628112793
2006-05-06,29.60926628112793
2006-05-07,29.60926628112793
2006-05-08,29.73931121826172
2006-05-09,29.725862503051758
2006-05-10,29.61824607849121
2006-05-11,29.071163177490234
2006-05-12,28.70346450805664
2006-05-13,28.70346450805664
2006-05-14,28.70346450805664
2006-05-15,29.098058700561523
2006-05-16,28.985960006713867
2006-05-17,28.443376541137695
2006-05-18,28.223636627197266
2006-05-19,28.290910720825195
2006-05-20,28.290910720825195
2006-05-21,28.290910720825195
2006-05-22,28.214670181274414
2006-05-23,27.90526008605957
2006-05-24,27.950122833251953
2006-05-25,28.474754333496094
2006-05-26,28.81556510925293
2006-05-27,28.81556510925293
2006-05-28,28.81556510925293
2006-05-29,28.81556510925293
2006-05-30,28.577899932861328
2006-05-31,28.627225875854492
2006-06-01,29.151880264282227
2006-06-02,29.48820686340332
2006-06-03,29.48820686340332
2006-06-04,29.48820686340332
2006-06-05,29.63168716430664
2006-06-06,29.27743911743164
2006-06-07,29.48369598388672
2006-06-08,29.420936584472656
2006-06-09,29.61375617980957
2006-06-10,29.61375617980957
2006-06-11,29.61375617980957
2006-06-12,29.259490966796875
2006-06-13,28.959060668945312
2006-06-14,28.71240997314453
2006-06-15,29.313312530517578
2006-06-16,29.25501251220703
2006-06-17,29.25501251220703
2006-06-18,29.25501251220703
2006-06-19,29.053226470947266
2006-06-20,28.900760650634766
2006-06-21,29.23708152770996
2006-06-22,29.030811309814453
2006-06-23,28.811080932617188
2006-06-24,28.811080932617188
2006-06-25,28.811080932617188
2006-06-26,29.118350982666016
2006-06-27,29.08662223815918
2006-06-28,29.172739028930664
2006-06-29,29.820817947387695
2006-06-30,30.04741859436035
2006-07-01,30.04741859436035
2006-07-02,30.04741859436035
2006-07-03,30.604867935180664
2006-07-04,30.604867935180664
2006-07-05,30.555002212524414
2006-07-06,30.62752342224121
2006-07-07,30.500638961791992
2006-07-08,30.500638961791992
2006-07-09,30.500638961791992
2006-07-10,30.74083137512207
2006-07-11,30.790674209594727
2006-07-12,30.872255325317383
2006-07-13,30.455297470092773
2006-07-14,30.038352966308594
2006-07-15,30.038352966308594
2006-07-16,30.038352966308594
2006-07-17,30.038352966308594
2006-07-18,30.491567611694336
2006-07-19,30.96288299560547
2006-07-20,30.709102630615234
2006-07-21,30.20604705810547
2006-07-22,30.20604705810547
2006-07-23,30.20604705810547
2006-07-24,30.70456314086914
2006-07-25,30.863191604614258
2006-07-26,30.971948623657227
2006-07-27,30.872255325317383
2006-07-28,31.32091522216797
2006-07-29,31.32091522216797
2006-07-30,31.32091522216797
2006-07-31,31.21668815612793
2006-08-01,31.053518295288086
2006-08-02,30.994617462158203
2006-08-03,31.28919219970703
2006-08-04,31.783185958862305
2006-08-05,31.783185958862305
2006-08-06,31.783185958862305
2006-08-07,31.470497131347656
2006-08-08,31.003677368164062
2006-08-09,30.813325881958008
2006-08-10,30.83599853515625
2006-08-11,30.64565086364746
2006-08-12,30.64565086364746
2006-08-13,30.64565086364746
2006-08-14,30.94023323059082
2006-08-15,31.293739318847656
2006-08-16,31.352649688720703
2006-08-17,31.307344436645508
2006-08-18,31.447832107543945
2006-08-19,31.447832107543945
2006-08-20,31.447832107543945
2006-08-21,31.62909698486328
2006-08-22,31.851160049438477
2006-08-23,31.606447219848633
2006-08-24,31.728803634643555
2006-08-25,31.706153869628906
2006-08-26,31.706153869628906
2006-08-27,31.706153869628906
2006-08-28,32.08231735229492
2006-08-29,32.08683776855469
2006-08-30,32.27717971801758
2006-08-31,32.304378509521484
2006-09-01,32.11856460571289
2006-09-02,32.11856460571289
2006-09-03,32.11856460571289
2006-09-04,32.11856460571289
2006-09-05,32.444862365722656
2006-09-06,32.29078674316406
2006-09-07,32.02791976928711
2006-09-08,32.33156204223633
2006-09-09,32.33156204223633
2006-09-10,32.33156204223633
2006-09-11,32.4358024597168
2006-09-12,32.85276794433594
2006-09-13,33.03856658935547
2006-09-14,32.86183166503906
2006-09-15,33.124664306640625
2006-09-16,33.124664306640625
2006-09-17,33.124664306640625
2006-09-18,32.888999938964844
2006-09-19,33.133731842041016
2006-09-20,33.061222076416016
2006-09-21,32.69411849975586
2006-09-22,32.780242919921875
2006-09-23,32.780242919921875
2006-09-24,32.780242919921875
2006-09-25,32.829654693603516
2006-09-26,32.75188446044922
2006-09-27,33.04010009765625
2006-09-28,32.971473693847656
2006-09-29,32.93944549560547
2006-09-30,32.93944549560547
2006-10-01,32.93944549560547
2006-10-02,32.875396728515625
2006-10-03,33.19563674926758
2006-10-04,33.579933166503906
2006-10-05,33.79953384399414
2006-10-06,33.58907699584961
2006-10-07,33.58907699584961
2006-10-08,33.58907699584961
2006-10-09,33.781227111816406
2006-10-10,33.78581237792969
2006-10-11,33.65769577026367
2006-10-12,33.9642219543457
2006-10-13,34.35309600830078
2006-10-14,34.35309600830078
2006-10-15,34.35309600830078
2006-10-16,34.426307678222656
2006-10-17,34.31193923950195
2006-10-18,34.48575210571289
2006-10-19,34.403411865234375
2006-10-20,34.35767364501953
2006-10-21,34.35767364501953
2006-10-22,34.35767364501953
2006-10-23,34.56355285644531
2006-10-24,34.38512420654297
2006-10-25,34.55897521972656
2006-10-26,34.90209197998047
2006-10-27,34.66877365112305
2006-10-28,34.66877365112305
2006-10-29,34.66877365112305
2006-10-30,34.86549758911133
2006-10-31,34.92496109008789
2006-11-01,34.65504837036133
2006-11-02,33.99624252319336
2006-11-03,33.62111282348633
2006-11-04,33.62111282348633
2006-11-05,33.62111282348633
2006-11-06,33.93222427368164
2006-11-07,33.5616455078125
2006-11-08,33.67601013183594
2006-11-09,33.7263298034668
2006-11-10,33.86357116699219
2006-11-11,33.86357116699219
2006-11-12,33.86357116699219
2006-11-13,33.945919036865234
2006-11-14,34.375972747802734
2006-11-15,34.41714096069336
2006-11-16,34.65046691894531
2006-11-17,34.51778793334961
2006-11-18,34.51778793334961
2006-11-19,34.51778793334961
2006-11-20,35.711849212646484
2006-11-21,36.28828048706055
2006-11-22,36.44841766357422
2006-11-23,36.44841766357422
2006-11-24,36.603946685791016
2006-11-25,36.603946685791016
2006-11-26,36.603946685791016
2006-11-27,35.61576461791992
2006-11-28,35.711849212646484
2006-11-29,36.2150764465332
2006-11-30,36.59481430053711
2006-12-01,36.526187896728516
2006-12-02,36.526187896728516
2006-12-03,36.526187896728516
2006-12-04,36.951656341552734
2006-12-05,36.66800308227539
2006-12-06,36.46214294433594
2006-12-07,36.23796463012695
2006-12-08,36.356910705566406
2006-12-09,36.356910705566406
2006-12-10,36.356910705566406
2006-12-11,36.43925094604492
2006-12-12,36.27457046508789
2006-12-13,36.08700180053711
2006-12-14,36.11444091796875
2006-12-15,35.84453582763672
2006-12-16,35.84453582763672
2006-12-17,35.84453582763672
2006-12-18,35.620361328125
2006-12-19,35.31840896606445
2006-12-20,35.68898391723633
2006-12-21,35.396183013916016
2006-12-22,35.08549118041992
2006-12-23,35.08549118041992
2006-12-24,35.08549118041992
2006-12-25,35.08549118041992
2006-12-26,35.33739471435547
2006-12-27,35.654632568359375
2006-12-28,35.75258255004883
2006-12-29,35.92050552368164
2006-12-30,35.92050552368164
2006-12-31,35.92050552368164
2007-01-01,35.92050552368164
2007-01-02,35.92050552368164
2007-01-03,35.976524353027344
2007-01-04,36.02315902709961
2007-01-05,35.356056213378906
2007-01-06,35.356056213378906
2007-01-07,35.356056213378906
2007-01-08,35.40737533569336
2007-01-09,35.855224609375
2007-01-10,36.317047119140625
2007-01-11,36.788211822509766
2007-01-12,36.90483474731445
2007-01-13,36.90483474731445
2007-01-14,36.90483474731445
2007-01-15,36.90483474731445
2007-01-16,37.427330017089844
2007-01-17,37.41331481933594
2007-01-18,37.3666877746582
2007-01-19,37.739864349365234
2007-01-20,37.739864349365234
2007-01-21,37.739864349365234
2007-01-22,37.42266082763672
2007-01-23,37.599937438964844
2007-01-24,38.08975601196289
2007-01-25,38.3230094909668
2007-01-26,38.448974609375
2007-01-27,38.448974609375
2007-01-28,38.448974609375
2007-01-29,38.574928283691406
2007-01-30,38.76618194580078
2007-01-31,39.074073791503906
2007-02-01,39.2280158996582
2007-02-02,39.29798889160156
2007-02-03,39.29798889160156
2007-02-04,39.29798889160156
2007-02-05,39.29798889160156
2007-02-06,39.87643814086914
2007-02-07,40.71146774291992
2007-02-08,40.398921966552734
2007-02-09,39.93242645263672
2007-02-10,39.93242645263672
2007-02-11,39.93242645263672
2007-02-12,39.2093620300293
2007-02-13,39.96976089477539
2007-02-14,39.68518829345703
2007-02-15,39.979068756103516
2007-02-16,39.87643814086914
2007-02-17,39.87643814086914
2007-02-18,39.87643814086914
2007-02-19,39.87643814086914
2007-02-20,40.1843376159668
2007-02-21,40.0537223815918
2007-02-22,39.839134216308594
2007-02-23,39.14402389526367
2007-02-24,39.14402389526367
2007-02-25,39.14402389526367
2007-02-26,38.94813537597656
2007-02-27,37.739864349365234
2007-02-28,38.01979064941406
2007-03-01,37.637229919433594
2007-03-02,37.04013442993164
2007-03-03,37.04013442993164
2007-03-04,37.04013442993164
2007-03-05,35.59864044189453
2007-03-06,36.90483474731445
2007-03-07,36.38701629638672
2007-03-08,36.970149993896484
2007-03-09,37.45997619628906
2007-03-10,37.45997619628906
2007-03-11,37.45997619628906
2007-03-12,37.64657974243164
2007-03-13,36.760223388671875
2007-03-14,36.9375114440918
2007-03-15,37.26871871948242
2007-03-16,36.85353088378906
2007-03-17,36.85353088378906
2007-03-18,36.85353088378906
2007-03-19,37.222068786621094
2007-03-20,37.37134552001953
2007-03-21,37.823848724365234
2007-03-22,37.861167907714844
2007-03-23,37.8845100402832
2007-03-24,37.8845100402832
2007-03-25,37.8845100402832
2007-03-26,37.27783203125
2007-03-27,36.888397216796875
2007-03-28,36.644386291503906
2007-03-29,36.70541000366211
2007-03-30,37.230899810791016
2007-03-31,37.230899810791016
2007-04-01,37.230899810791016
2007-04-02,37.465492248535156
2007-04-03,37.793941497802734
2007-04-04,37.60625457763672
2007-04-05,37.56873321533203
2007-04-06,37.56873321533203
2007-04-07,37.56873321533203
2007-04-08,37.56873321533203
2007-04-09,37.63909912109375
2007-04-10,37.793941497802734
2007-04-11,37.230899810791016
2007-04-12,36.97754669189453
2007-04-13,37.395137786865234
2007-04-14,37.395137786865234
2007-04-15,37.395137786865234
2007-04-16,37.442047119140625
2007-04-17,37.930015563964844
2007-04-18,37.69540786743164
2007-04-19,37.442047119140625
2007-04-20,37.723567962646484
2007-04-21,37.723567962646484
2007-04-22,37.723567962646484
2007-04-23,38.14583206176758
2007-04-24,37.88777160644531
2007-04-25,37.86431884765625
2007-04-26,37.88777160644531
2007-04-27,37.793941497802734
2007-04-28,37.793941497802734
2007-04-29,37.793941497802734
2007-04-30,37.18397521972656
2007-05-01,36.8602409362793
2007-05-02,37.15114974975586
2007-05-03,37.24966812133789
2007-05-04,36.9259147644043
2007-05-05,36.9259147644043
2007-05-06,36.9259147644043
2007-05-07,37.029136657714844
2007-05-08,36.785152435302734
2007-05-09,37.18397521972656
2007-05-10,36.6866455078125
2007-05-11,37.18397521972656
2007-05-12,37.18397521972656
2007-05-13,37.18397521972656
2007-05-14,36.972835540771484
2007-05-15,36.4098014831543
2007-05-16,35.95936584472656
2007-05-17,35.335330963134766
2007-05-18,34.9787483215332
2007-05-19,34.9787483215332
2007-05-20,34.9787483215332
2007-05-21,35.119503021240234
2007-05-22,35.64031982421875
2007-05-23,35.3681755065918
2007-05-24,34.77699661254883
2007-05-25,34.97405242919922
2007-05-26,34.97405242919922
2007-05-27,34.97405242919922
2007-05-28,34.97405242919922
2007-05-29,36.22212600708008
2007-05-30,37.193359375
2007-05-31,37.04322052001953
2007-06-01,37.094825744628906
2007-06-02,37.094825744628906
2007-06-03,37.094825744628906
2007-06-04,37.24496841430664
2007-06-05,36.65379333496094
2007-06-06,36.40512466430664
2007-06-07,35.260257720947266
2007-06-08,35.682552337646484
2007-06-09,35.682552337646484
2007-06-10,35.682552337646484
2007-06-11,35.147647857666016
2007-06-12,34.537689208984375
2007-06-13,35.302494049072266
2007-06-14,34.92243576049805
2007-06-15,35.307193756103516
2007-06-16,35.307193756103516
2007-06-17,35.307193756103516
2007-06-18,34.762908935546875
2007-06-19,34.8286018371582
2007-06-20,33.78228759765625
2007-06-21,33.969970703125
2007-06-22,33.84328079223633
2007-06-23,33.84328079223633
2007-06-24,33.84328079223633
2007-06-25,33.28839111328125
2007-06-26,33.16012954711914
2007-06-27,34.01051330566406
2007-06-28,33.83474349975586
2007-06-29,33.70646286010742
2007-06-30,33.70646286010742
2007-07-01,33.70646286010742
2007-07-02,34.4855842590332
2007-07-03,34.39057922363281
2007-07-04,34.39057922363281
2007-07-05,34.908409118652344
2007-07-06,34.86565017700195
2007-07-07,34.86565017700195
2007-07-08,34.86565017700195
2007-07-09,34.84191131591797
2007-07-10,33.95825958251953
2007-07-11,33.89173126220703
2007-07-12,34.328800201416016
2007-07-13,34.65660095214844
2007-07-14,34.65660095214844
2007-07-15,34.65660095214844
2007-07-16,34.366825103759766
2007-07-17,34.24330520629883
2007-07-18,34.16728210449219
2007-07-19,34.295555114746094
2007-07-20,33.69696807861328
2007-07-21,33.69696807861328
2007-07-22,33.69696807861328
